"Country.Region","Date","positive","deaths","recovered","currently_positive","positive_diff","deaths_diff","recovered_diff","roll_avg"
"Germany",2020-05-11,172576,7661,145617,19298,697,92,1217,721.142857142857
"Germany",2020-05-12,173171,7738,147200,18233,595,77,1583,663.571428571429
"Germany",2020-05-13,174098,7861,148700,17537,927,123,1500,632.571428571429
"Germany",2020-05-14,174478,7884,150300,16294,380,23,1600,641.428571428571
"Germany",2020-05-15,175233,7897,151597,15739,755,13,1297,567.857142857143
"Germany",2020-05-16,175752,7938,152600,15214,519,41,1003,658.142857142857
"Germany",2020-05-17,176369,7962,154011,14396,617,24,1411,625
"Germany",2020-05-18,176551,8003,155041,13507,182,41,1030,649
"Germany",2020-05-19,177778,8081,155681,14016,1227,78,640,639.571428571429
"Germany",2020-05-20,178473,8144,156966,13363,695,63,1285,604.857142857143
"Germany",2020-05-21,179021,8203,158087,12731,548,59,1121,565.571428571429
"Germany",2020-05-22,179710,8228,159064,12418,689,25,977,578.428571428571
"Germany",2020-05-23,179986,8261,159716,12009,276,33,652,488.857142857143
"Germany",2020-05-24,180328,8283,160281,11764,342,22,565,435.857142857143
"Germany",2020-05-25,180600,8309,161199,11092,272,26,918,453.571428571429
"Germany",2020-05-26,181200,8372,161967,10861,600,63,768,458.857142857143
"Germany",2020-05-27,181524,8428,162820,10276,324,56,853,457.571428571429
"Germany",2020-05-28,182196,8470,163360,10366,672,42,540,440.285714285714
"Germany",2020-05-29,182922,8504,164245,10173,726,34,885,427.714285714286
"Germany",2020-05-30,183189,8530,164908,9751,267,26,663,382.714285714286
"Germany",2020-05-31,183410,8540,165352,9518,221,10,444,371
"Germany",2020-06-01,183594,8555,165632,9407,184,15,280,325.142857142857
"Germany",2020-06-02,183879,8563,166609,8707,285,8,977,286
"Germany",2020-06-03,184121,8602,167453,8066,242,39,844,323
"Germany",2020-06-04,184472,8635,167909,7928,351,33,456,334.285714285714
"Germany",2020-06-05,184924,8658,168480,7786,452,23,571,359.285714285714
"Germany",2020-06-06,185450,8673,168958,7819,526,15,478,375.285714285714
"Germany",2020-06-07,185750,8685,169224,7841,300,12,266,343
"Germany",2020-06-08,186109,8695,169556,7858,359,10,332,317
"Germany",2020-06-09,186506,8736,170129,7641,397,41,573,328.857142857143
"Germany",2020-06-10,186522,8752,170630,7140,16,16,501,259.571428571429
"Germany",2020-06-11,186691,8772,170961,6958,169,20,331,252.571428571429
"Germany",2020-06-12,187226,8783,171535,6908,535,11,574,224.714285714286
"Germany",2020-06-13,187267,8793,171970,6504,41,10,435,249.428571428571
"Germany",2020-06-14,187518,8801,172089,6628,251,8,119,297.428571428571
"Germany",2020-06-15,187682,8807,172692,6183,164,6,603,446.571428571429
"Germany",2020-06-16,188252,8820,172842,6590,570,13,150,439
"Germany",2020-06-17,188604,8851,173599,6154,352,31,757,486.142857142857
"Germany",2020-06-18,189817,8875,173847,7095,1213,24,248,536.285714285714
"Germany",2020-06-19,190299,8887,173972,7440,482,12,125,583.714285714286
"Germany",2020-06-20,190670,8895,174609,7166,371,8,637,604
"Germany",2020-06-21,191272,8895,174740,7637,602,0,131,609.571428571429
"Germany",2020-06-22,191768,8899,175143,7726,496,4,403,507.714285714286
"Germany",2020-06-23,192480,8914,175825,7741,712,15,682,533.857142857143
"Germany",2020-06-24,192871,8928,176422,7521,391,14,597,541.142857142857
"Germany",2020-06-25,193371,8940,176764,7667,500,12,342,488.714285714286
"Germany",2020-06-26,194036,8965,177149,7922,665,25,385,467.714285714286
"Germany",2020-06-27,194458,8968,177518,7972,422,3,369,419.714285714286
"Germany",2020-06-28,194693,8968,177657,8068,235,0,139,431.714285714286
"Germany",2020-06-29,195042,8976,177770,8296,349,8,113,428.428571428571
"Germany",2020-06-30,195418,8990,178100,8328,376,14,330,392
"Germany",2020-07-01,195893,8995,179100,7798,475,5,1000,391.428571428571
"Germany",2020-07-02,196370,9006,179800,7564,477,11,700,404.285714285714
"Germany",2020-07-03,196780,9010,180300,7470,410,4,500,431.714285714286
"Germany",2020-07-04,197198,9020,181000,7178,418,10,700,417.857142857143
"Germany",2020-07-05,197523,9023,181719,6781,325,3,719,400.857142857143
"Germany",2020-07-06,198064,9022,182160,6882,541,-1,441,375.857142857143
"Germany",2020-07-07,198343,9032,182661,6650,279,10,501,364.571428571429
"Germany",2020-07-08,198699,9046,183153,6500,356,14,492,358.714285714286
"Germany",2020-07-09,199001,9057,183728,6216,302,11,575,342.285714285714
"Germany",2020-07-10,199332,9063,184028,6241,331,6,300,302.285714285714
"Germany",2020-07-11,199709,9070,184266,6373,377,7,238,301.857142857143
"Germany",2020-07-12,199919,9071,184414,6434,210,1,148,313
"Germany",2020-07-13,200180,9074,185100,6006,261,3,686,349.857142857143
"Germany",2020-07-14,200456,9078,185100,6278,276,4,0,387.571428571429
"Germany",2020-07-15,200890,9080,186000,5810,434,2,900,388.142857142857
"Germany",2020-07-16,201450,9087,186400,5963,560,7,400,402.285714285714
"Germany",2020-07-17,202045,9088,186900,6057,595,1,500,449.285714285714
"Germany",2020-07-18,202426,9091,187200,6135,381,3,300,465.857142857143
"Germany",2020-07-19,202735,9092,187400,6243,309,1,200,483.714285714286
"Germany",2020-07-20,203325,9094,188070,6161,590,2,670,490.142857142857
"Germany",2020-07-21,203717,9099,188221,6397,392,5,151,511.142857142857
"Germany",2020-07-22,204276,9102,188628,6546,559,3,407,550.285714285714
"Germany",2020-07-23,204881,9110,189140,6631,605,8,512,561.714285714286
"Germany",2020-07-24,205623,9120,189696,6807,742,10,556,541
"Germany",2020-07-25,206278,9124,189919,7235,655,4,223,570
"Germany",2020-07-26,206667,9124,190055,7488,389,0,136,610
"Germany",2020-07-27,207112,9125,190314,7673,445,1,259,664.857142857143
"Germany",2020-07-28,207707,9131,190711,7865,595,6,397,682.285714285714
"Germany",2020-07-29,208546,9135,191279,8132,839,4,568,675.285714285714
"Germany",2020-07-30,209535,9144,191551,8840,989,9,272,650.428571428571
"Germany",2020-07-31,210399,9147,191992,9260,864,3,441,714.142857142857
"Germany",2020-08-01,211005,9154,192636,9215,606,7,644,731.571428571429
"Germany",2020-08-02,211220,9154,192908,9158,215,0,272,795.285714285714
"Germany",2020-08-03,212111,9154,193594,9363,891,0,686,786.285714285714
"Germany",2020-08-04,212828,9163,194173,9492,717,9,579,828.142857142857
"Germany",2020-08-05,214113,9179,194568,10366,1285,16,395,842.571428571429
"Germany",2020-08-06,215039,9181,195281,10577,926,2,713,866.857142857143
"Germany",2020-08-07,216196,9195,195935,11066,1157,14,654,913.857142857143
"Germany",2020-08-08,216903,9201,196550,11152,707,6,615,958.857142857143
"Germany",2020-08-09,217288,9202,196783,11303,385,1,233,963.714285714286
"Germany",2020-08-10,218508,9203,197382,11923,1220,1,599,1034.57142857143
"Germany",2020-08-11,219540,9208,198347,11985,1032,5,965,1085
"Germany",2020-08-12,220859,9213,198991,12655,1319,5,644,1083.57142857143
"Germany",2020-08-13,222281,9217,199654,13410,1422,4,663,1102.71428571429
"Germany",2020-08-14,223791,9230,200440,14121,1510,13,786,1170.28571428571
"Germany",2020-08-15,224488,9235,200756,14497,697,5,316,1225.71428571429
"Germany",2020-08-16,225007,9235,201187,14585,519,0,431,1263.85714285714
"Germany",2020-08-17,226700,9236,202249,15215,1693,1,1062,1287.28571428571
"Germany",2020-08-18,228120,9241,203677,15202,1420,5,1428,1319.71428571429
"Germany",2020-08-19,229706,9249,204454,16003,1586,8,777,1339
"Germany",2020-08-20,231292,9263,205359,16670,1586,14,905,1355.28571428571
"Germany",2020-08-21,233029,9266,206656,17107,1737,3,1297,1346
"Germany",2020-08-22,233861,9272,207606,16983,832,6,950,1351.85714285714
"Germany",2020-08-23,234494,9275,207985,17234,633,3,379,1329.14285714286
"Germany",2020-08-24,236122,9276,208653,18193,1628,1,668,1325.57142857143
"Germany",2020-08-25,237583,9281,210333,17969,1461,5,1680,1299.57142857143
"Germany",2020-08-26,239010,9285,211691,18034,1427,4,1358,1282
"Germany",2020-08-27,240571,9290,212909,18372,1561,5,1218,1258.71428571429
"Germany",2020-08-28,242126,9290,214186,18650,1555,0,1277,1240
"Germany",2020-08-29,242835,9299,214790,18746,709,9,604,1204.57142857143
"Germany",2020-08-30,243305,9300,215283,18722,470,1,493,1200.14285714286
"Germany",2020-08-31,244802,9303,216795,18704,1497,3,1512,1181.28571428571
"Germany",2020-09-01,246015,9307,218403,18305,1213,4,1608,1165.28571428571
"Germany",2020-09-02,247411,9322,219904,18185,1396,15,1501,1174.71428571429
"Germany",2020-09-03,248840,9322,221525,17993,1429,0,1621,1203.28571428571
"Germany",2020-09-04,250283,9327,222802,18154,1443,5,1277,1260.57142857143
"Germany",2020-09-05,251058,9329,223570,18159,775,2,768,1277.42857142857
"Germany",2020-09-06,251728,9330,224215,18183,670,1,645,1288.85714285714
"Germany",2020-09-07,253626,9331,225704,18591,1898,1,1489,1329.85714285714
"Germany",2020-09-08,254957,9336,227379,18242,1331,5,1675,1350.28571428571
"Germany",2020-09-09,256433,9342,228784,18307,1476,6,1405,1394.14285714286
"Germany",2020-09-10,258149,9345,230283,18521,1716,3,1499,1429.85714285714
"Germany",2020-09-11,259735,9348,231349,19038,1586,3,1066,1370.85714285714
"Germany",2020-09-12,260817,9352,231953,19512,1082,4,604,1436.71428571429
"Germany",2020-09-13,261737,9354,232541,19842,920,2,588,1490.85714285714
"Germany",2020-09-14,263222,9356,234017,19849,1485,2,1476,1557
"Germany",2020-09-15,265014,9367,235112,20535,1792,11,1095,1644.57142857143
"Germany",2020-09-16,266869,9373,236623,20873,1855,6,1511,1730.71428571429
"Germany",2020-09-17,269048,9376,238437,21235,2179,3,1814,1746.85714285714
"Germany",2020-09-18,271247,9386,239654,22207,2199,10,1217,1762.57142857143
"Germany",2020-09-19,272932,9388,240510,23034,1685,2,856,1771.14285714286
"Germany",2020-09-20,273965,9390,241192,23383,1033,2,682,1736.57142857143
"Germany",2020-09-21,275560,9390,242656,23514,1595,0,1464,1756.85714285714
"Germany",2020-09-22,277412,9405,244693,23314,1852,15,2037,1780.71428571429
"Germany",2020-09-23,279025,9423,245706,23896,1613,18,1013,1727.71428571429
"Germany",2020-09-24,281346,9436,247766,24144,2321,13,2060,1767.71428571429
"Germany",2020-09-25,283712,9451,249164,25097,2366,15,1398,1867.28571428571
"Germany",2020-09-26,285026,9459,250104,25463,1314,8,940,1865.57142857143
"Germany",2020-09-27,286339,9464,250866,26009,1313,5,762,1984
"Germany",2020-09-28,288631,9468,252693,26470,2292,4,1827,2027.57142857143
"Germany",2020-09-29,290471,9483,255212,25776,1840,15,2519,2094.57142857143
"Germany",2020-09-30,292913,9495,256861,26557,2442,12,1649,2143
"Germany",2020-10-01,295539,9509,258220,27810,2626,14,1359,2176.28571428571
"Germany",2020-10-02,298374,9518,259722,29134,2835,9,1502,2291.71428571429
"Germany",2020-10-03,300027,9531,260916,29580,1653,13,1194,2379.42857142857
"Germany",2020-10-04,301573,9533,262002,30038,1546,2,1086,2603.42857142857
"Germany",2020-10-05,304673,9554,265624,29495,3100,21,3622,2914.57142857143
"Germany",2020-10-06,307127,9566,267747,29814,2454,12,2123,3160.14285714286
"Germany",2020-10-07,311137,9582,269722,31833,4010,16,1975,3348
"Germany",2020-10-08,315941,9594,271960,34387,4804,12,2238,3533.71428571429
"Germany",2020-10-09,320495,9599,273718,37178,4554,5,1758,4025.28571428571
"Germany",2020-10-10,323463,9620,274934,38909,2968,21,1216,4312.42857142857
"Germany",2020-10-11,326309,9626,276983,39700,2846,6,2049,4764.28571428571
"Germany",2020-10-12,332850,9640,278391,44819,6541,14,1408,5166.57142857143
"Germany",2020-10-13,337314,9682,280533,47099,4464,42,2142,5615.28571428571
"Germany",2020-10-14,344487,9716,283656,51115,7173,34,3123,5885.85714285714
"Germany",2020-10-15,352107,9739,286137,56231,7620,23,2481,6051.71428571429
"Germany",2020-10-16,359802,9773,289027,61002,7695,34,2890,6316.85714285714
"Germany",2020-10-17,364664,9785,291129,63750,4862,12,2102,6896.71428571429
"Germany",2020-10-18,368671,9798,293447,65426,4007,13,2318,7633.57142857143
"Germany",2020-10-19,377068,9842,296672,70554,8397,44,3225,7395.28571428571
"Germany",2020-10-20,385591,9882,299743,75966,8523,40,3071,8221.14285714286
"Germany",2020-10-21,397922,9911,304173,83838,12331,29,4430,9020.57142857143
"Germany",2020-10-22,403874,9960,308779,85135,5952,49,4606,9861
"Germany",2020-10-23,417350,9978,312347,95025,13476,18,3568,10455.7142857143
"Germany",2020-10-24,427808,10035,316124,101649,10458,57,3777,11118.2857142857
"Germany",2020-10-25,437698,10062,320004,107632,9890,27,3880,11671.2857142857
"Germany",2020-10-26,450258,10091,325052,115115,12560,29,5048,13497.1428571429
"Germany",2020-10-27,463419,10121,327697,125601,13161,30,2645,14340.8571428571
"Germany",2020-10-28,479621,10218,336764,132639,16202,97,9067,14854.5714285714
"Germany",2020-10-29,498354,10305,340436,147613,18733,87,3672,15235.4285714286
"Germany",2020-10-30,517736,10391,351921,155424,19382,86,11485,17048.5714285714
"Germany",2020-10-31,531790,10483,356410,164897,14054,92,4489,16244.5714285714
"Germany",2020-11-01,544346,10513,363545,170288,12556,30,7135,18427.1428571429
"Germany",2020-11-02,569598,10669,372499,186430,25252,156,8954,18974
"Germany",2020-11-03,577131,10717,373391,193023,7533,48,892,19465.1428571429
"Germany",2020-11-04,608611,10949,384012,213650,31480,232,10621,19474.8571428571
"Germany",2020-11-05,631172,11110,394616,225446,22561,161,10604,19754
"Germany",2020-11-06,653992,11240,405809,236943,22820,130,11193,17078.2857142857
"Germany",2020-11-07,668114,11306,413484,243324,14122,66,7675,19794.5714285714
"Germany",2020-11-08,682624,11372,421151,250101,14510,66,7667,18497.5714285714
"Germany",2020-11-09,689146,11408,443621,234117,6522,36,22470,18808.5714285714
"Germany",2020-11-10,715693,11781,446402,257510,26547,373,2781,18728.7142857143
"Germany",2020-11-11,738094,11994,460504,265596,22401,213,14102,18802.7142857143
"Germany",2020-11-12,762832,12216,474208,276408,24738,222,13704,17188.8571428571
"Germany",2020-11-13,785093,12404,487913,284776,22261,188,13705,18340
"Germany",2020-11-14,799733,12511,498996,288226,14640,107,11083,18294.8571428571
"Germany",2020-11-15,802946,12573,505714,284659,3213,62,6718,18484.2857142857
"Germany",2020-11-16,817526,12833,522313,282380,14580,260,16599,18384.7142857143
"Germany",2020-11-17,843757,13138,537347,293272,26231,305,15034,18432.1428571429
"Germany",2020-11-18,867484,13390,554272,299822,23727,252,16925,18322.4285714286
"Germany",2020-11-19,891525,13662,570961,306902,24041,272,16689,18488.7142857143
"Germany",2020-11-20,914118,13918,587780,312420,22593,256,16819,18470.8571428571
"Germany",2020-11-21,927990,14061,600991,312938,13872,143,13211,17062.1428571429
"Germany",2020-11-22,932367,14159,611627,306581,4377,98,10636,18342.1428571429
"Germany",2020-11-23,946822,14460,630375,301987,14455,301,18748,18043.5714285714
"Germany",2020-11-24,963192,14832,649070,299290,16370,372,18695,17790.1428571429
"Germany",2020-11-25,995879,15210,666373,314296,32687,378,17303,17786.2857142857
"Germany",2020-11-26,1017830,15640,685537,316653,21951,430,19164,17617.7142857143
"Germany",2020-11-27,1038649,16011,705213,317425,20819,371,19676,17584.2857142857
"Germany",2020-11-28,1052494,16181,718604,317709,13845,170,13391,18783.7142857143
"Germany",2020-11-29,1055691,16306,730797,308588,3197,125,12193,17439.1428571429
"Germany",2020-11-30,1069912,16694,749219,303999,14221,388,18422,17673.4285714286
"Germany",2020-12-01,1094678,17177,769380,308121,24766,483,20161,16980.7142857143
"Germany",2020-12-02,1117953,17659,789564,310730,23275,482,20184,18735.1428571429
"Germany",2020-12-03,1141544,18097,811091,312356,23591,438,21527,19837
"Germany",2020-12-04,1157514,18577,831935,307002,15970,480,20844,18584.8571428571
"Germany",2020-12-05,1183640,18839,852580,312221,26126,262,20645,19227.2857142857
"Germany",2020-12-06,1194550,18989,868285,307276,10910,150,15705,19486.4285714286
"Germany",2020-12-07,1200006,19434,888701,291871,5456,445,20416,20792.5714285714
"Germany",2020-12-08,1229269,20002,909058,300209,29263,568,20357,22399.2857142857
"Germany",2020-12-09,1254358,20460,929272,304626,25089,458,20214,NA
"Germany",2020-12-10,1287092,21064,949913,316115,32734,604,20641,NA
"Germany",2020-12-11,1314309,21567,966238,326504,27217,503,16325,NA
"Hungary",2020-01-22,0,0,0,0,0,0,0,NA
"Hungary",2020-01-23,0,0,0,0,0,0,0,NA
"Hungary",2020-01-24,0,0,0,0,0,0,0,NA
"Hungary",2020-01-25,0,0,0,0,0,0,0,0
"Hungary",2020-01-26,0,0,0,0,0,0,0,0
"Hungary",2020-01-27,0,0,0,0,0,0,0,0
"Hungary",2020-01-28,0,0,0,0,0,0,0,0
"Hungary",2020-01-29,0,0,0,0,0,0,0,0
"Hungary",2020-01-30,0,0,0,0,0,0,0,0
"Hungary",2020-01-31,0,0,0,0,0,0,0,0
"Hungary",2020-02-01,0,0,0,0,0,0,0,0
"Hungary",2020-02-02,0,0,0,0,0,0,0,0
"Hungary",2020-02-03,0,0,0,0,0,0,0,0
"Hungary",2020-02-04,0,0,0,0,0,0,0,0
"Hungary",2020-02-05,0,0,0,0,0,0,0,0
"Hungary",2020-02-06,0,0,0,0,0,0,0,0
"Hungary",2020-02-07,0,0,0,0,0,0,0,0
"Hungary",2020-02-08,0,0,0,0,0,0,0,0
"Hungary",2020-02-09,0,0,0,0,0,0,0,0
"Hungary",2020-02-10,0,0,0,0,0,0,0,0
"Hungary",2020-02-11,0,0,0,0,0,0,0,0
"Hungary",2020-02-12,0,0,0,0,0,0,0,0
"Hungary",2020-02-13,0,0,0,0,0,0,0,0
"Hungary",2020-02-14,0,0,0,0,0,0,0,0
"Hungary",2020-02-15,0,0,0,0,0,0,0,0
"Hungary",2020-02-16,0,0,0,0,0,0,0,0
"Hungary",2020-02-17,0,0,0,0,0,0,0,0
"Hungary",2020-02-18,0,0,0,0,0,0,0,0
"Hungary",2020-02-19,0,0,0,0,0,0,0,0
"Hungary",2020-02-20,0,0,0,0,0,0,0,0
"Hungary",2020-02-21,0,0,0,0,0,0,0,0
"Hungary",2020-02-22,0,0,0,0,0,0,0,0
"Hungary",2020-02-23,0,0,0,0,0,0,0,0
"Hungary",2020-02-24,0,0,0,0,0,0,0,0
"Hungary",2020-02-25,0,0,0,0,0,0,0,0
"Hungary",2020-02-26,0,0,0,0,0,0,0,0
"Hungary",2020-02-27,0,0,0,0,0,0,0,0
"Hungary",2020-02-28,0,0,0,0,0,0,0,0
"Hungary",2020-02-29,0,0,0,0,0,0,0,0
"Hungary",2020-03-01,0,0,0,0,0,0,0,0.285714285714286
"Hungary",2020-03-02,0,0,0,0,0,0,0,0.285714285714286
"Hungary",2020-03-03,0,0,0,0,0,0,0,0.285714285714286
"Hungary",2020-03-04,2,0,0,2,2,0,0,0.571428571428571
"Hungary",2020-03-05,2,0,0,2,0,0,0,1
"Hungary",2020-03-06,2,0,0,2,0,0,0,1.28571428571429
"Hungary",2020-03-07,4,0,0,4,2,0,0,1.28571428571429
"Hungary",2020-03-08,7,0,0,7,3,0,0,1.57142857142857
"Hungary",2020-03-09,9,0,0,9,2,0,0,1.57142857142857
"Hungary",2020-03-10,9,0,0,9,0,0,0,2.42857142857143
"Hungary",2020-03-11,13,0,0,13,4,0,0,3.71428571428571
"Hungary",2020-03-12,13,0,0,13,0,0,0,3.57142857142857
"Hungary",2020-03-13,19,0,0,19,6,0,0,4.28571428571429
"Hungary",2020-03-14,30,0,1,29,11,0,1,5.85714285714286
"Hungary",2020-03-15,32,1,1,30,2,1,0,6.42857142857143
"Hungary",2020-03-16,39,1,1,37,7,0,0,8.57142857142857
"Hungary",2020-03-17,50,1,2,47,11,0,1,9.42857142857143
"Hungary",2020-03-18,58,1,2,55,8,0,0,10.4285714285714
"Hungary",2020-03-19,73,1,2,70,15,0,0,14.1428571428571
"Hungary",2020-03-20,85,3,2,80,12,2,0,18.2857142857143
"Hungary",2020-03-21,103,4,7,92,18,1,5,19.5714285714286
"Hungary",2020-03-22,131,6,16,109,28,2,9,24
"Hungary",2020-03-23,167,7,16,144,36,1,0,26.8571428571429
"Hungary",2020-03-24,187,9,21,157,20,2,5,30.7142857142857
"Hungary",2020-03-25,226,10,21,195,39,1,0,34.2857142857143
"Hungary",2020-03-26,261,10,28,223,35,0,7,39.5714285714286
"Hungary",2020-03-27,300,10,34,256,39,0,6,40
"Hungary",2020-03-28,343,11,34,298,43,1,0,43.5714285714286
"Hungary",2020-03-29,408,13,34,361,65,2,0,42.7142857142857
"Hungary",2020-03-30,447,15,34,398,39,2,0,46.2857142857143
"Hungary",2020-03-31,492,16,37,439,45,1,3,46.1428571428571
"Hungary",2020-04-01,525,20,40,465,33,4,3,47.8571428571429
"Hungary",2020-04-02,585,21,42,522,60,1,2,46.4285714285714
"Hungary",2020-04-03,623,26,43,554,38,5,1,42.4285714285714
"Hungary",2020-04-04,678,32,58,588,55,6,15,46.4285714285714
"Hungary",2020-04-05,733,34,66,633,55,2,8,52.8571428571429
"Hungary",2020-04-06,744,38,67,639,11,4,1,56.4285714285714
"Hungary",2020-04-07,817,47,71,699,73,9,4,81
"Hungary",2020-04-08,895,58,94,743,78,11,23,90.2857142857143
"Hungary",2020-04-09,980,66,96,818,85,8,2,96.7142857142857
"Hungary",2020-04-10,1190,77,112,1001,210,11,16,102
"Hungary",2020-04-11,1310,85,115,1110,120,8,3,99.2857142857143
"Hungary",2020-04-12,1410,99,118,1193,100,14,3,97.7142857142857
"Hungary",2020-04-13,1458,109,120,1229,48,10,2,96
